"hotel_id","author","location","rating","date","date_visited","title","text","trip_type","helpful","photos","language","contributions","avatar"
"93376","Carlos L","","1","2026-08-24","2026-08-31","Horror hotel! RUN","If I could give it minus 100 stars, I would 🤬. Upon arriving at the lobby, the seats were damaged, dirty, and torn; the bathroom had an unbearable smell of urine; the rooms were dirty with unpainted, scratched walls; the bathroom had mold; the curtains were torn; the walls had spiderwebs; the TV was stuck almost to your bed; the beds squeaked like in a horror movie. I went to cancel my reservation and they accepted it, only for me to receive an email 2 days later informing me that they will not refund me! They stole $278 from me. New York City should shut down this so-called hotel, if it could even be called that. DO NOT waste your money there; it is the worst in New York. Look at photos from former guests and you will realize what I am talking about. I left so scared that I did not manage to take photos.","Traveled with family","","","en","1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/7c/01/default-avatar-2020-5.jpg"
"93376","multi coloured productions","","1","2026-08-24","2026-06-30","Ranging not got my secity depoist back.","Never got my security depoist back emailed 11 times ian kelly stayed there from 30th june to 1st july room1007 disabled rung told i never stayed there not record my resverstion gave no correct booking no rachel took depoist not been returned. Noe 24th august","Traveled with friends","1","","en","8","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/20/default-avatar-2020-31.jpg"
"93376","Stay32187897042","Miami, Florida","1","2026-08-23","2026-08-31","AVOID IT AT ALL COSTS","5/5 location, but not worth the money as it is clearly not a 4 star hotel. Extremely noisy room opposite the busiest road in Times Square due to a single-pane window. The loud sounds passed easily through the thin glass and tiny air gaps. I could not sleep at all even if the staff gave me free ear plugs. Filthy and very run down lift, corridor and room. Scuffs on the walls, torn blinds and gum on the couch. The AC worked the first 2 days of our stay but we had to turn it off because it was also noisy. Spacious shower but covered in mold. No tea, coffee or fridge. Worst of all, MARIA, the hotel staff at the front desk gave us the rudest welcome to New York. She should look for another job because it is obvious she is not happy working there. She should also learn how to treat customers from her colleagues Jaz, Rachel and Richy.
I would not recommend this hotel and suggest to avoid it at all costs. There is plenty of accommodation in this busy city.","Traveled with family","","[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/v2/photo-o/34/4e/13/e5/image.jpg"", ""caption"": ""The lift is filthy"", ""photo_id"": ""877532133""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/v2/photo-o/34/4e/13/e6/image.jpg"", ""caption"": ""Corridor"", ""photo_id"": ""877532134""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/v2/photo-o/34/4e/13/e7/image.jpg"", ""caption"": """", ""photo_id"": ""877532135""}]","en","16","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/bb/default-avatar-2020-65.jpg"
"93376","Ana","Matosinhos, Portugal","1","2026-08-10","2025-09-30","","It is very frustrating to see that, two years after our terrible experience at this hotel, the same problems continue to occur with complete impunity.
In addition to the appalling standards of cleanliness and maintenance, the most serious issue is the fact that money is being charged to guests’ credit cards without their authorization / consent.
What is difficult to understand is how, despite the large number of complaints and reports from different guests, nothing seems to be done about it. It is shocking that such practices can apparently continue without any effective action being taken.","Traveled as a couple","","","en","20","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/ef/default-avatar-2020-66.jpg"
"93390","Charlie","Denver, Colorado","5","2026-08-27","2026-08-31","Our new favorite","We just got back to Denver after a wonderful stay at Hotel Belleclaire. My wife and I have visited some great places over the last three years, in Cairo, Rome, Madrid, and Paris, but I think Hotel Belleclaire is now our sentimental favorite. One big reason is room 606, a big, bright and beautifully decorated turret room where you almost feel suspended over Broadway, though with no street noise. The other was the extremely welcoming and helpful staff. For some reason, they knew our names when we walked in, but more importantly they assisted us throughout our stay with my electric scooter, which I rented and had dropped off at the hotel because of my broken foot. In this regard I have to identify the chief bellman, Mark, who went well beyond the call in making sure everything ran smoothly. It did, exceedingly so, and we are grateful to him and the entire staff for a very pleasant three days.","Traveled as a couple","2","","en","3","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/02/61/8a/charles-m.jpg"
"93390","Kathryn Saunders","Franklin, Massachusetts","5","2026-08-26","2026-08-31","Great experience at Hotel Belleclair","Clean, quiet, comfortable, convenient location to Central Park, restaurants, bakery, pubs.  Friendly and helpful staff.","Traveled solo","","","en","1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/4a/default-avatar-2020-42.jpg"
"93390","cindib22","New York City, New York","5","2026-08-26","2026-08-31","Stay here when in NYC!","This is a hidden gem on the Upper West Side! Spacious rooms, friendly, helpful staff, and a beautiful sparkling clean space","Traveled as a couple","3","","en","9","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/11/default-avatar-2020-23.jpg"
"93390","Stephen R","","5","2026-08-25","2026-08-31","Oasis on the Upper West Side","What a beautiful and beautifully-kept hotel -- it's like stepping into another world. This was a longer-term stay and felt very warm, comfortable and inviting throughout. Consistently first-class all the way: atmosphere, cafe, friendly staff. Excellent boutique hotel.","Traveled solo","","","en","1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/77/ae/default-avatar-2020-2.jpg"
"93390","Yamini J","","4","2026-08-23","2026-07-31","Probably the best there is on the UWS!","It’s a wonderful space with the most friendly and supportive staff. I had a long stay and but the end of the duration, everyone felt like family. Big thanks to Jeffrey from sales for ensuring all our needs and requests were catered to. Also to Amanda, Benedict, Ned, Sare and Edward for being so supportive and warm. I could reach out to them with various questions knowing that they would promptly help. 

The location is ideal for anyone looking to have a classic UWS experience. Lots of restaurants around and the park is just 10 mins away.","Traveled on business","","","en","1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/e7/default-avatar-2020-37.jpg"
"93437","Reichiko","","5","2026-08-26","2026-08-31","Lovely, clean, convenient, great Security","Our room was very clean, nice, and quiet. My son left his stuffed puppy and, currently, security staff (Irvin, Danny, JB, Alex and Erik) have found it and packed it to send back to us! Very grateful for their help and my son looks forward to receiving his long lost pup. We hope to return to this lovely place one day!","Traveled with family","","[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/59/c2/a4/caption.jpg"", ""caption"": """", ""photo_id"": ""878297764""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/59/c2/a5/caption.jpg"", ""caption"": """", ""photo_id"": ""878297765""}]","en","3","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/59/c7/c6/caption.jpg"
"93437","L C","","5","2026-08-25","2026-08-31","Perfect Base for a Broadway Trip","If you're headed to the Theater District, it's hard to beat the Edison. The location is unbeatable - we were steps from everything we needed, and the staff was genuinely helpful throughout our stay. Oh, and every time we walked through the lobby, Frank Sinatra was playing. Honestly, perfect.

Is it a grand luxury hotel? No. The hallway from the door to the bed has serious backrooms energy (we laughed every time), the bathroom is cozy to say the least, and the open shower concept means the entire bathroom becomes a splash zone. Housekeeping kept up admirably with the chaos and we were never short on towels.

A mini fridge would have been nice, but this is Manhattan - I get it. Every square inch counts.

For the price and location, the Edison delivers exactly what you need for a NYC trip. We'd absolutely stay again.","","","","en","2","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/32/default-avatar-2020-12.jpg"
"93437","James F","","5","2026-08-25","2026-08-31","Excellent stay !","The Staff and management at the hotel were fantastic ! Completly attentive and freindly. The bed was quite comfortable and the food at the restaurant was top draw ! This was my second trip in the past three months and i will be going back in the fall.","Traveled solo","","","en","1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/2b/default-avatar-2020-39.jpg"
"93437","Dmitry K","Dreilini, Latvia","5","2026-08-25","2026-08-31","Perfect place to stay when exploring New York with your family","Overall very nice hotel, very authentic and comfortable. Spacious clean rooms with stunning views. Perfect location in the heart of Manhattan. Plenty of breakfast options.","Traveled with family","","","en","1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/9f/3c/cd/dmitry-k.jpg"
"93437","trishmsh","St. Petersburg, Florida","5","2026-08-25","2026-08-31","A Must Stay-Hotel Edison Time Square!!","If you ever are in New York City, Hotel Edison is a truly MUST STAY !!!!!
    Michael and I have just had the most magical stay at this Incredible Theater District/Time Square Historical Hotel!!
  Exquisite Art Deco styling, outstanding professional and friendly staff, beautifully appointed rooms with views of this amazing city, top notch security, very knowledgeable  and extremely helpful concierge  are only the beginning of what Hotel Edison offers-the moment the Doorman opens the door for you and welcomed you in!
    So, with out any doubt…. Make your next stay in New York at this very special hotel!!!’  You will be over the moon happy you chose Hotel Edison.   This is forever on- the only place we will stay in NY!!
❤️❤️","Traveled as a couple","44","[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/53/21/91/caption.jpg"", ""caption"": """", ""photo_id"": ""877863313""}]","en","27","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/7f/39/90/trishmsh.jpg"
"93450","Atif Q","","4","2026-08-27","2026-08-31","Excellent location, celaniness can be improved.","Location is excellent. Rooms are well furniished but needed housekeeping to get bath tubs cleaned and bedsheet changed","","","","en","1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/20/default-avatar-2020-31.jpg"
"93450","sailorann","Toronto, Canada","3","2026-08-26","2026-08-31","Decent stay near Grand Central","Hotel is connected to Grand Central station in 42nd and Park. Huge hotel, very busy.

Check in was good, but not thorough. I had to remind them of my free breakfast and no info provided about internet. You get this $15 credit which you can apply to their store or breakfast.

Room was good and spacious. Modern and updated. Housekeeping was basic, no sweeping in the bathroom, quick make up of bed. No coffee maker or kettle, but a mini fridge.

Huge closet, no dressers. 

Room was quiet, but walls are thin and could hear noise in the hallway. 

Breakfast was excellent and staff very friendly!

Check out easy! 

Overall for a quick business trip and location it was a good choice.","Traveled on business","130","[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/55/47/3f/caption.jpg"", ""caption"": """", ""photo_id"": ""878004031""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/55/47/40/caption.jpg"", ""caption"": """", ""photo_id"": ""878004032""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/55/47/41/caption.jpg"", ""caption"": """", ""photo_id"": ""878004033""}]","en","487","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/fe/16/d5/sailorann.jpg"
"93450","Cruiser48356313682","","1","2026-08-25","2026-08-31","DO NOT BOOK if you want safety and polite service.","Service at this hotel is terrible. Management is rude. They do nothing to help you. I was in my room packing up and a manager opened my door and started to walk in my room while I was in it. I clearly said hold on after they knocked while I was walking towards the door, and he beeped himself in before I even got to the door and started to walk in. This made me feel extremely unsafe and violated as a woman alone in her room. I also had a ""currently occupied"" sign on my door. He then argued with me saying he has the right to come into my room because it was after the check out time. It was 20 mins past check out time and I had extended the check out for the extra allowed 2 hours. The security later told me that he should have never done that and that is not allowed. I did not receive a check out call to my room which is also protocol.  They refused to bring the guy in violation to me for an apology claiming they don't know who they sent to my room (which is scary) and said they had no camera footage of the hallways. This hotel now is the trademark worst experience in service, safety, accommodation and consideration. NEVER GO HERE!","Traveled on business","","","en","1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/11/default-avatar-2020-41.jpg"
"93450","Anthony J","","5","2026-08-25","2026-08-31","It’s NY baby!!!","Location is top tier. Walking distance from everything. Atmosphere was electric as NY will always be. Rooms were nice and clean. One thing I’d suggest is the longe with free food and paid wine available. Really enjoyed my stay.","","","","en","8","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/59/default-avatar-2020-24.jpg"
"93450","owlwoman1","Tarrytown, New York","4","2026-08-25","2026-08-31","Great location","Felt nice and safe. Great location. Room was a very nice size. Appreciated room being ready early and the late checkout. Very pleasant staff","","6","","en","107","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/79/default-avatar-2020-21.jpg"
"93462","swoopypie","Surprise, Arizona","5","2026-08-25","2026-08-31","We Love Being InContinent","We typically prefer to stay at a Staybridge, so now you know where we’re coming from.

We were completely impressed with our inaugural stay at an InterContinental, from the swanky lobby with bar, to the nicer rooms with Keurig, to the all day Lounge access for Ambassadors.

Yes, there’s a $45 amenity fee, but you get a $30 food & beverage credit and a $20 garment care credit.  Also, Ambassadors get a 4pm checkout!

The Lounge, open from 7am to 9pm offers light bites, coffee, lattes, cappuccinos, soft drinks, candy, nuts and a machine which makes fresh sorbet once you place a pod in it.

Rockefeller Center is only a few blocks to the west, so why don’t you just sashay your pretty little self on over to Saks Fifth Ave.","Traveled as a couple","","[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/51/86/29/caption.jpg"", ""caption"": """", ""photo_id"": ""877757993""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/51/86/2a/caption.jpg"", ""caption"": """", ""photo_id"": ""877757994""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/51/86/2b/caption.jpg"", ""caption"": """", ""photo_id"": ""877757995""}]","en","115","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/ef/16/43/brett-b.jpg"
"93462","Natalie T","","3","2026-08-25","2026-08-31","B+ Experience","Great location and beautiful rooms, and soap. I would have expected better hospitality just because it's a 4-star hotel; the front desk asked us why we needed another pair of slippers, and it was because we spilled water on them. As well, the time waited for the breakfast is extremely long","Traveled with family","","","en","2","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/b8/default-avatar-2020-26.jpg"
"93462","Kim Schmidt A","","4","2026-08-24","2026-08-31","Location is great but only 1 cup of coffee for breakfast","Great location close to time square and in the heart of new york. Only thing I didn't like was that when having the breakfast for 49 usd you can only have 1 cup of coffee and 1 glass of juice.  If you wants more coffee or juice you have to pay for it. Even with access to the Intercontinental club lounge we had to leave out table and go to the lounge to continue the breakfast where the coffee is free. I have been at this hotel before and this is a new thing they came up with. Most likely I won't be back due to this.","Traveled as a couple","","","en","1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/74/default-avatar-2020-68.jpg"
"93462","Alister R","","2","2026-08-23","2026-08-31","Ambassador member review","All Ambassador members should avoid this hotel. When I enquired about my so called upgraded room I was informed that the bed was larger than the normal rooms! So I was stuck with a bed and not a room upgrade.
The Club Intercontinental was disappointing with only red or white wine on offer. Forget a gin and tonic at 6pm. It was not available at this hotel. All very different from the Buenos Aires experience a few weeks earlier when one was greeted with a suite and a fully stocked bar in the Club room. Very disappointing and never to be repeated.","Traveled as a couple","","","en","6",""
"93462","Kara C","Torrington, Connecticut","2","2026-08-23","2026-08-31","Misrepresented stay","Booked this place for a quick getaway for one night for our daughter's 11th bday. Told the front desk it was a special birthday. Was expecting to have a note or something saying happy birthday but got nothing when we checked in, even after saying it again at check in. We were charged an additional $150 for an early check in as we were coming to go to the today show. I called ahead of time and told them this, they didn't mention they would charge me for that for use of the room. The room was empty anyway. Hotels used to put a note in the room wishing a happy birthday or give a chocolate or flower. We also booked this place because of the picture of the roof deck featured on the website. We wanted to use this area but when we got there we were told that is the penthouse suite roof deck and not accessible to other guests, felt this was misrepresenting the hotel and very deceptive. Don't advertise this if it's not a common area for guests to use. The staff was kind of snotty, and not very welcoming. Now on a positive note now, it's a great location to Rockefeller center and Times Square. Lots's of good restaurants around the hotel and a Starbucks for an early bird coffee. There is a parking lot across the street from the hotel so I recommend using that as it's just more convenient. Bathroom was clean expect for a hair on the soap dispenser.","Traveled with family","","","en","1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"
"93477","DaveH36","Winnipeg, Canada","4","2026-08-24","2026-08-31","Great spot and staff","Great staff, friendly, helpful and professional 
Hudson River view king room
Typical big city hotel room.  Just not big enough but good enough 
Never an issue with hot water 
Need bottles water, just ask the front desk.
Great location to subway stations 
Tourist spots and Wall St area high spots","Traveled as a couple","96","","en","106","https://dynamic-media-cdn.tripadvisor.com/media/photo-f/01/2e/70/67/avatar045.jpg"
"93477","Elizabeth G","Wake Forest, North Carolina","3","2026-07-26","2026-07-31","A pretty good experience","The location is really perfect for what we wanted, which was to visit the 9/11 Museum. It was very convenient. The rooms were ok, not much storage space and seemed a little dated. I really liked the gym but the last day, the ac was on 80 and it was awful. They turned it down to 76 but it had been on 70 all week, it was weird. The hotel has a connected restaurant which was pretty good and then a cocktail bar with live music every night, we loved that and went there every night. Great water pressure in the shower. We didn't love the room and probably wouldn't stay there again but it was a good experience.","Traveled as a couple","4","","en","4","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/fe/23/e0/caption.jpg"
"93477","MLMRocksTravel","Topeka, Kansas","5","2026-06-28","2026-06-30","Good Hotel if needed in this area","I don't know New York at all, so had to depend on the reviews to help me pick a hotel close to my office. This was a great location for my company work, as it was walking distance. I enjoyed the location by World Trade Center, and was able to walk to the memorial gardens and to WTC. 
The hotel doormen were wonderful, very odd to have stairs right inside the front door that you have to lug up the suitcases....but they were there to use the lift or carry them. 
Front desk may not have been overly accomodating but they were efficient. Gave me two bottles of water, the room key and said to let them know if I had any questions. 
The room was very clean, and housekeeping was exceptional the entire time. I ran into her a few times and she was so pleasant and eager to help. 
The restaurant in the hotel (Bill's) was really good with american food. There was also a lobby bar, but it was not open very often. 
There was a subway stop close, a Dunkin' Donuts and Morton's Steakhouse right next door. The Uber ride to Broadway was about $50, the taxi ride to La Guardia was $70. 
I'll stay here again next time.","Traveled on business","438","","en","645","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/a2/a8/64/monica-m.jpg"
"93477","Paul harding","","5","2026-05-24","2025-10-31","Exceptional","Great location if you want to stay out the hussle and bussle of midtown but so easy to get access to metro. Cheaper and much bigger rooms here than midtown just for the cost of a 20 minute metro. Spotless friendly and the restaurant is a bonus. 
Tip. Upgrade to suites for about £100. So worth it.
Tip 2. Don't let taxi driver get you to put hotel address into his satnav yourself.  He will get it wrong on purpose then blaim you for the cock up and then charge you more.","Traveled with family","","","en","5",""
"93477","AlbertoBag","Milan, Italy","2","2026-05-12","2026-04-30","Room not corresponding, customer relations tragicomic.","One of the two rooms we booked on Booking did not match the photos, and it was sold to us for 3 people but had only one king-size bed (!). After many insistences at the reception, which claimed that they do not sell rooms based on the number of people but on the number of beds, that the king size is still large (!!!), and that the hotel was fully booked, they assigned us a room identical to the one we had booked, but asked us for an additional $100 per night (totaling $400 plus taxes). Not to mention the initial request of $15 per day for wifi (!), which was only waived when we noticed it upon receiving the credit card message. It's a shame because the location is good and the rooms are clean.","Traveled with family","138","","en","326","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/e8/a2/9d/albertobag.jpg"
"93486","graham052016","Bella Vista, Australia","4","2026-08-23","2026-08-31","Great location. We enjoyed our stay.","The location is great if you want to be near Times Square.
The staff are friendly.
We stayed 8 nights.
Our room was old (but we knew that from other reviews) but it was clean and very functional.
The daily service of the room was great.
Very secure building.
2 lounge chairs, king bed, plenty of storage, large bathroom with a bath.
Safe. Desk and chair. Good WiFi 
Good air-conditioning.
Good views out the window.
The odd siren, otherwise it was quiet.
We requested a fridge and they brought one to our room.
Plenty of cafes and restaurants nearby. McDonald's is on the corner.
Various subway (train) options to get around town.
Easy walk to Bryant Park.
Easy walk to Hudson Yards and the High Line.
Aldi is not far if you want to pick up some snacks and drinks.","Traveled as a couple","1","","en","33","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"
"93486","Danilo D","Rome, Italy","2","2026-08-20","2026-08-31","Disappointment","Excellent location right next to Times Square. Room on a high floor (48) with a nice view of the city, comfortable beds. Otherwise, the room is old, the bathroom is old with damaged tiles, the furniture is old and damaged, the TV shows one channel out of ten, and there is a lack of a refrigerator (the door that once housed it is now empty). When we asked to change to a better room, we were told that they are all like that. In short, a disappointment.","Traveled with family","","","en","10","https://dynamic-media-cdn.tripadvisor.com/media/photo-l/01/2a/fd/9b/avatar.jpg"
"93486","Amish A","","5","2026-08-08","2026-07-31","Wonderful hospitality and genuinely caring staff","A very pleasant stay with a great location and welcoming atmosphere. When my flight was cancelled, Marlene was exceptionally kind and supportive, after I explained the situation, she personally spoke with her manager and helped arrange a considerable discount for an early check-in, which I truly appreciated. Christopher was also very courteous and took the time to assist me despite his busy schedule. Their genuine care and kindness made a stressful situation much easier. It was a memorable experience.","Traveled on business","","[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/20/35/8b/caption.jpg"", ""caption"": """", ""photo_id"": ""874526091""}]","en","4","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/68/default-avatar-2020-9.jpg"
"93486","ddadams2021","Greater London, United Kingdom","5","2026-08-06","2026-08-31","Cannot fault this hotel 10/10","My first stay at the Millennium hotel; was pre warned about the renovations going on, but to be honest, with the exception of the 44th street entrance being closed, it didn't make the slightest bit of difference. 
The check in process was  seamless and the customer service, excellent.
Location was amazing 
I was given a corner room with a Times Square view, which was completely unexpected, but it was just perfect. The air conditioning was fantastic, the room size was fabulous, especially for a room in the heart of Times Sqaure, the bed was super comfy, I honestly can't fault this place. 
If I had to pull things apart, I'd say it is quite tired looking but I assume the renovation will correct this, but for the price, it was EXCELLENT.
I managed to talk to George (Rooms Manager) who went above and beyond to answer my question and help me out.
I shan't hesitate to stay here the next time I'm in the city, it's a 10/10 for me.","Traveled solo","","[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/19/2d/51/caption.jpg"", ""caption"": """", ""photo_id"": ""874065233""}]","en","5","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/b2/default-avatar-2020-69.jpg"
"93486","L H","Faro, Portugal","5","2026-08-05","2026-08-31","Great value and great people","Best place to stay in the city for price, value, view and their people. Thank you manager Lenny and Kyce for taking care of us and answering all of our questions. Your attention to detail and memory of us was appreciated. See you again soon!","Traveled with family","","","en","2","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/db/default-avatar-2020-10.jpg"
"93507","jennings-kirsten","","4","2026-08-23","2026-08-31","First NYC Trip - Reception Desk was Great!","At check in our Receptionist was so nice!  She originally mentioned our room was on 14, and my son was so excited to be that high!  When she saw his excitement she offered to see if there was a room higher up!  She ended up upgrading us and our kids were so excited to be on such a high floor!  (We come from a small town! And this was very exciting!)","Traveled with family","","","en","35","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/31/d7/a2/79/caption.jpg"
"93507","stephanie A","","4","2026-08-10","2026-08-31","Good experience","Great Location for Exploring New York, but Some Room for Improvement

I just returned from a week-long trip to New York City and stayed at the New York Marriott Marquis. Overall, I had a good experience, and the location is absolutely unbeatable, especially for young adults and teens. There is so much to do nearby, and there is literally food everywhere! Times Square and many attractions are right outside your door, which makes it very convenient.

The hotel is very large and always busy, but I actually saw that as a positive. There is plenty going on, and the hotel helps guests arrange tours, which was a big plus for me.

The Room

I stayed on the 35th floor, so the noise level was surprisingly low. We could hear sirens from outside occasionally, but that's just part of being in New York City, and it did not interfere with our sleep.

The rooms are nice overall, but there are a few areas that could use improvement. My room had a slight smell that reminded me of cigarette smoke when I first arrived. Thankfully, it eventually faded. Since this is supposed to be a smoke-free hotel, I thought it was worth mentioning.

The cleanliness could also be better. The carpets could use a good cleaning, and I noticed that the housekeeping staff appeared to use the same cleaning cloths from room to room. Fresh cleaning cloths should definitely be used for each room.

The biggest issue for me was the bed. The mattresses felt worn and were not comfortable. After long days of work conferences and walking around New York, I really wanted a comfortable bed to come back to!

Food & Restaurants

Be prepared to spend money here. The hotel is definitely on the expensive side when it comes to both rooms and food.

The breakfast buffet is excellent, with something for everyone, but it is expensive at around $50 per person.

The restaurants inside the hotel were just okay for me. In addition to being expensive, I didn't find the food particularly kid-friendly, and there wasn't a huge variety of choices.

One of the best meals I had in the area was at Cane's Chicken (I'm not sure of the exact name). The restaurant was packed — there were more than 300 people there — but they still served us quickly, and the food was fresh and hot. It was also much more reasonably priced than many of the other options in the area.

Getting Around

There are always cabs waiting outside the hotel, which is very convenient, although they can get expensive. If you're able to walk, I highly recommend it. There is so much to see and experience in New York by simply walking around.

I have some difficulty with walking long distances, but I managed to walk a few miles each day by taking breaks along the way. It was worth it because walking allowed me to really experience the city.

Tours

The hotel was very helpful with arranging tours, which I really appreciated. Of all the tours we took, the Big Bus night tour was my favorite. Seeing New York City at night from the bus was an experience I highly recommend.

Overall

I would stay at the New York Marriott Marquis again, mainly because of its fantastic location and convenience. It is a great choice if you want to be right in the middle of the action, especially for families, teens, and young adults.

Just be prepared for the higher prices, and don't expect the most comfortable mattresses or perfect housekeeping. Despite those issues, the location makes it easy to explore New York and experience everything the city has to offer.","Traveled on business","1","","en","4","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/3d/default-avatar-2020-55.jpg"
"93507","Cy","","5","2026-08-09","2026-04-30","Location in the center of the world","I am writing this review a few months late after having processed that the trip to New York was not a dream but reality. This hotel is exactly what you expect in New York, a skyscraper with about 50 floors (our room was on the 30th floor). Beautiful property, impeccable cleanliness, but the quality for which it would deserve 6 stars is the location, a few minutes' walk from Times Square, which therefore allows you to enjoy it at any time of the day even just for a short time, and a stone's throw (on the same street, you can see it from the room window) from the Minskoff Theatre, the theater of The Lion King (superlative show that alone is worth the trip). I don't think you could wish for anything better in the heart of Manhattan.","Traveled with family","","","en","13","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/77/ae/default-avatar-2020-2.jpg"
"93507","Paul B","","2","2026-08-05","2026-08-31","Hotel was fine but rude staff","Room was nice. Hotel is convenient for Times Square. The M Club is an absolute joke and the staff is some of the rudest I’ve ever interacted as a lifetime platinum elite member. Spoke with the front desk staff about it and they were not very helpful. The manager was conveniently “unavailable” when I asked to speak to him in person.","Traveled with family","","","en","1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/74/default-avatar-2020-68.jpg"
"93507","Camper38110","Georgia","5","2026-08-01","2026-07-31","Great Hotel, Great Location, Great Staff","This is a great hotel with a dedicated and engaging staff.  The pleasantness and focus that you experience with the staff is consistent and a direct reflection of their focus on the “customer experience”.  

In particular I would like to commend “Nesha” in housekeeping who welcomed us to the hotel and proactively focused on ensuring that we had everything that we needed for our stay.  Nesha is a superstar.","Traveled as a couple","2","","en","52","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/bb/default-avatar-2020-65.jpg"
"93520","Emma C","","5","2026-08-27","2026-08-31","Brilliant location to explore New York 🌟🌟🌟🌟🌟","Park Central Hotel is an excellent place to explore Manhattan from. It’s central to Time Square, Top of the Rock, Central Park & all the hop on & off buses. It’s great value for money & the rooms are clean, comfortable beds & access to ice & filtered water 24/7. It’s got lovely staff who are always very helpful & courteous. Very good positive atmosphere & only residents can use it bathroom facilities in the lobby.","Traveled with family","10","[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/5c/7d/95/caption.jpg"", ""caption"": ""Front of Hotel "", ""photo_id"": ""878476693""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/5c/7d/96/caption.jpg"", ""caption"": ""Manhattan Lounge"", ""photo_id"": ""878476694""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/5c/7d/97/caption.jpg"", ""caption"": ""Bar & Lounge"", ""photo_id"": ""878476695""}]","en","19",""
